,a,b
afrimmlu_eng_16,0.7669072,-0.31470987
afrimmlu_eng_160,0.545274,0.90647614
afrimmlu_eng_161,0.78467363,-0.8360492
afrimmlu_eng_162,0.78467363,-0.8360492
afrimmlu_eng_163,0.7119467,-0.32218784
afrimmlu_eng_164,0.78467363,-0.8360492
afrimmlu_eng_165,0.78467363,-0.8360492
afrimmlu_eng_166,0.78467363,-0.8360492
afrimmlu_eng_167,0.78467363,-0.8360492
afrimmlu_eng_168,0.7404723,0.17231084
afrimmlu_eng_169,0.78467363,-0.8360492
afrimmlu_eng_17,0.78467363,-0.8360492
afrimmlu_eng_170,0.78467363,-0.8360492
afrimmlu_eng_171,0.7669072,-0.31470987
afrimmlu_eng_172,0.78467363,-0.8360492
afrimmlu_eng_173,0.7283728,-0.32004657
afrimmlu_eng_174,0.51898295,0.4712788
afrimmlu_eng_175,0.7119467,-0.32218784
afrimmlu_eng_176,0.7669072,-0.31470987
afrimmlu_eng_177,0.6101059,-0.33277762
afrimmlu_eng_178,0.78467363,-0.8360492
afrimmlu_eng_179,0.78467363,-0.8360492
afrimmlu_eng_18,0.78467363,-0.8360492
afrimmlu_eng_180,0.58076227,0.9524247
afrimmlu_eng_181,0.78467363,-0.8360492
afrimmlu_eng_182,0.78467363,-0.8360492
afrimmlu_eng_183,0.7669072,-0.31470987
afrimmlu_eng_184,0.78467363,-0.8360492
afrimmlu_eng_185,0.7669072,-0.31470987
afrimmlu_eng_186,0.7669072,-0.31470987
afrimmlu_eng_187,0.5973076,-0.33366892
afrimmlu_eng_188,0.78467363,-0.8360492
afrimmlu_eng_189,0.7119467,-0.32218784
afrimmlu_eng_19,0.7119467,-0.32218784
afrimmlu_eng_190,0.78467363,-0.8360492
afrimmlu_eng_191,0.78467363,-0.8360492
afrimmlu_eng_192,0.78467363,-0.8360492
afrimmlu_eng_193,0.78467363,-0.8360492
afrimmlu_eng_194,0.7669072,-0.31470987
afrimmlu_eng_195,0.7669072,-0.31470987
afrimmlu_eng_196,0.5882145,0.10258308
afrimmlu_eng_197,0.78467363,-0.8360492
afrimmlu_eng_198,0.78467363,-0.8360492
afrimmlu_eng_199,0.78467363,-0.8360492
afrimmlu_eng_2,0.78467363,-0.8360492
afrimmlu_eng_20,0.78048235,0.67955106
afrimmlu_eng_200,0.78467363,-0.8360492
afrimmlu_eng_201,0.7588654,0.18015368
afrimmlu_eng_202,0.78467363,-0.8360492
afrimmlu_eng_203,0.78467363,-0.8360492
afrimmlu_eng_204,0.78467363,-0.8360492
afrimmlu_eng_205,0.7283728,-0.32004657
afrimmlu_eng_206,0.7669072,-0.31470987
afrimmlu_eng_207,0.78467363,-0.8360492
afrimmlu_eng_208,0.78467363,-0.8360492
afrimmlu_eng_209,0.78467363,-0.8360492
afrimmlu_eng_21,0.7669072,-0.31470987
afrimmlu_eng_210,0.78467363,-0.8360492
afrimmlu_eng_211,0.7669072,-0.31470987
afrimmlu_eng_212,0.7669072,-0.31470987
afrimmlu_eng_213,0.59555566,0.54006904
afrimmlu_eng_214,0.7669072,-0.31470987
afrimmlu_eng_215,0.78467363,-0.8360492
afrimmlu_eng_216,0.7669072,-0.31470987
afrimmlu_eng_217,0.78467363,-0.8360492
afrimmlu_eng_218,0.545274,0.90647614
afrimmlu_eng_219,0.78467363,-0.8360492
afrimmlu_eng_22,0.7669072,-0.31470987
afrimmlu_eng_220,0.78467363,-0.8360492
afrimmlu_eng_221,0.78467363,-0.8360492
afrimmlu_eng_222,0.78467363,-0.8360492
afrimmlu_eng_223,0.78467363,-0.8360492
afrimmlu_eng_224,0.5882145,0.10258308
afrimmlu_eng_225,0.78467363,-0.8360492
afrimmlu_eng_226,0.78467363,-0.8360492
afrimmlu_eng_227,0.78467363,-0.8360492
afrimmlu_eng_228,0.7669072,-0.31470987
afrimmlu_eng_229,0.5102664,0.463077
afrimmlu_eng_23,0.78467363,-0.8360492
afrimmlu_eng_230,0.78467363,-0.8360492
afrimmlu_eng_231,0.5973076,-0.33366892
afrimmlu_eng_232,0.7669072,-0.31470987
afrimmlu_eng_233,0.78467363,-0.8360492
afrimmlu_eng_234,0.78467363,-0.8360492
afrimmlu_eng_235,0.78467363,-0.8360492
afrimmlu_eng_236,0.78467363,-0.8360492
afrimmlu_eng_237,0.7404723,0.17231084
afrimmlu_eng_238,0.7283728,-0.32004657
afrimmlu_eng_239,0.78467363,-0.8360492
afrimmlu_eng_24,0.78467363,-0.8360492
afrimmlu_eng_240,0.7119467,-0.32218784
afrimmlu_eng_241,0.7055731,1.0943229
afrimmlu_eng_242,0.7283728,-0.32004657
afrimmlu_eng_243,0.78467363,-0.8360492
afrimmlu_eng_244,0.78467363,-0.8360492
afrimmlu_eng_245,0.78467363,-0.8360492
afrimmlu_eng_246,0.7669072,-0.31470987
afrimmlu_eng_247,0.78467363,-0.8360492
afrimmlu_eng_248,0.7669072,-0.31470987
afrimmlu_eng_249,0.78467363,-0.8360492
afrimmlu_eng_25,0.7119467,-0.32218784
afrimmlu_eng_250,0.78467363,-0.8360492
afrimmlu_eng_251,0.78467363,-0.8360492
afrimmlu_eng_252,0.6101059,-0.33277762
afrimmlu_eng_253,0.5973076,-0.33366892
afrimmlu_eng_254,0.7283728,-0.32004657
afrimmlu_eng_255,0.78467363,-0.8360492
afrimmlu_eng_256,0.78467363,-0.8360492
afrimmlu_eng_257,0.78467363,-0.8360492
afrimmlu_eng_258,0.6101059,-0.33277762
afrimmlu_eng_259,0.78467363,-0.8360492
afrimmlu_eng_26,0.78467363,-0.8360492
afrimmlu_eng_260,0.78467363,-0.8360492
afrimmlu_eng_261,0.78467363,-0.8360492
afrimmlu_eng_262,0.70331436,0.15601648
afrimmlu_eng_263,0.78467363,-0.8360492
afrimmlu_eng_264,0.5895321,0.10321131
afrimmlu_eng_265,0.5973076,-0.33366892
afrimmlu_eng_266,0.78467363,-0.8360492
afrimmlu_eng_267,0.5895321,0.10321131
afrimmlu_eng_268,0.7669072,-0.31470987
afrimmlu_eng_269,0.78467363,-0.8360492
afrimmlu_eng_27,0.70331436,0.15601648
afrimmlu_eng_270,0.7669072,-0.31470987
afrimmlu_eng_271,0.7669072,-0.31470987
afrimmlu_eng_272,0.78467363,-0.8360492
afrimmlu_eng_273,0.78467363,-0.8360492
afrimmlu_eng_274,0.78467363,-0.8360492
afrimmlu_eng_275,0.78467363,-0.8360492
afrimmlu_eng_276,0.7119467,-0.32218784
afrimmlu_eng_277,0.70331436,0.15601648
afrimmlu_eng_278,0.70331436,0.15601648
afrimmlu_eng_279,0.78467363,-0.8360492
afrimmlu_eng_28,0.78467363,-0.8360492
afrimmlu_eng_280,0.7669072,-0.31470987
afrimmlu_eng_281,0.7404723,0.17231084
afrimmlu_eng_282,0.78467363,-0.8360492
afrimmlu_eng_283,0.5973076,-0.33366892
afrimmlu_eng_284,0.7283728,-0.32004657
afrimmlu_eng_285,0.78467363,-0.8360492
afrimmlu_eng_286,0.51898295,0.4712788
afrimmlu_eng_287,0.7669072,-0.31470987
afrimmlu_eng_288,0.78467363,-0.8360492
afrimmlu_eng_289,0.7669072,-0.31470987
afrimmlu_eng_29,0.7669072,-0.31470987
afrimmlu_eng_290,0.78467363,-0.8360492
afrimmlu_eng_291,0.78467363,-0.8360492
afrimmlu_eng_292,0.7283728,-0.32004657
afrimmlu_eng_293,0.78467363,-0.8360492
afrimmlu_eng_294,0.5102664,0.463077
afrimmlu_eng_295,0.7669072,-0.31470987
afrimmlu_eng_296,0.78467363,-0.8360492
afrimmlu_eng_297,0.78467363,-0.8360492
afrimmlu_eng_298,0.78467363,-0.8360492
afrimmlu_eng_299,0.78467363,-0.8360492
afrimmlu_eng_3,0.78467363,-0.8360492
afrimmlu_eng_30,0.7283728,-0.32004657
afrimmlu_eng_300,0.7119467,-0.32218784
afrimmlu_eng_301,0.7119467,-0.32218784
afrimmlu_eng_302,0.5973076,-0.33366892
afrimmlu_eng_303,0.7669072,-0.31470987
afrimmlu_eng_304,0.65846074,1.4965177
afrimmlu_eng_305,0.50778186,0.06418607
afrimmlu_eng_306,0.70331436,0.15601648
afrimmlu_eng_307,0.7283728,-0.32004657
afrimmlu_eng_308,0.5882145,0.10258308
afrimmlu_eng_309,0.5973076,-0.33366892
afrimmlu_eng_31,0.7404723,0.17231084
afrimmlu_eng_310,0.545274,0.90647614
afrimmlu_eng_311,0.78467363,-0.8360492
afrimmlu_eng_312,0.78467363,-0.8360492
afrimmlu_eng_313,0.78467363,-0.8360492
afrimmlu_eng_314,0.50778186,0.06418607
afrimmlu_eng_315,0.70331436,0.15601648
afrimmlu_eng_316,0.70331436,0.15601648
afrimmlu_eng_317,0.78467363,-0.8360492
afrimmlu_eng_318,0.5772531,0.09734904
afrimmlu_eng_319,0.7669072,-0.31470987
afrimmlu_eng_32,0.78467363,-0.8360492
afrimmlu_eng_320,0.78467363,-0.8360492
afrimmlu_eng_321,0.65846074,1.4965177
afrimmlu_eng_322,0.7119467,-0.32218784
afrimmlu_eng_323,0.5973076,-0.33366892
afrimmlu_eng_324,0.78467363,-0.8360492
afrimmlu_eng_325,0.7119467,-0.32218784
afrimmlu_eng_326,0.7283728,-0.32004657
afrimmlu_eng_327,0.7669072,-0.31470987
afrimmlu_eng_328,0.60925597,0.5517211
afrimmlu_eng_329,0.59555566,0.54006904
afrimmlu_eng_33,0.7119467,-0.32218784
afrimmlu_eng_330,0.7283728,-0.32004657
afrimmlu_eng_331,0.78467363,-0.8360492
afrimmlu_eng_332,0.59555566,0.54006904
afrimmlu_eng_333,0.59555566,0.54006904
afrimmlu_eng_334,0.7283728,-0.32004657
afrimmlu_eng_335,0.569069,0.93756896
afrimmlu_eng_336,0.78467363,-0.8360492
afrimmlu_eng_337,0.545274,0.90647614
afrimmlu_eng_338,0.7283728,-0.32004657
afrimmlu_eng_339,0.545274,0.90647614
afrimmlu_eng_34,0.7669072,-0.31470987
afrimmlu_eng_340,0.7283728,-0.32004657
afrimmlu_eng_341,0.7669072,-0.31470987
afrimmlu_eng_342,0.7119467,-0.32218784
afrimmlu_eng_343,0.78467363,-0.8360492
afrimmlu_eng_344,0.7119467,-0.32218784
afrimmlu_eng_345,0.78467363,-0.8360492
afrimmlu_eng_346,0.78467363,-0.8360492
afrimmlu_eng_347,0.6521035,0.5868134
afrimmlu_eng_348,0.545274,0.90647614
afrimmlu_eng_349,0.7283728,-0.32004657
afrimmlu_eng_35,0.7669072,-0.31470987
afrimmlu_eng_350,0.78467363,-0.8360492
afrimmlu_eng_351,0.78467363,-0.8360492
afrimmlu_eng_352,0.7119467,-0.32218784
afrimmlu_eng_353,0.7404723,0.17231084
afrimmlu_eng_354,0.70331436,0.15601648
afrimmlu_eng_355,0.7055731,1.0943229
afrimmlu_eng_356,0.50778186,0.06418607
afrimmlu_eng_357,0.61369306,0.1146902
afrimmlu_eng_358,0.545274,0.90647614
afrimmlu_eng_359,0.78467363,-0.8360492
afrimmlu_eng_36,0.7669072,-0.31470987
afrimmlu_eng_360,0.7404723,0.17231084
afrimmlu_eng_361,0.7669072,-0.31470987
afrimmlu_eng_362,0.70331436,0.15601648
afrimmlu_eng_363,0.78467363,-0.8360492
afrimmlu_eng_364,0.7119467,-0.32218784
afrimmlu_eng_365,0.78467363,-0.8360492
afrimmlu_eng_366,0.70331436,0.15601648
afrimmlu_eng_367,0.78467363,-0.8360492
afrimmlu_eng_368,0.7119467,-0.32218784
afrimmlu_eng_369,0.7283728,-0.32004657
afrimmlu_eng_37,0.78467363,-0.8360492
afrimmlu_eng_370,0.545274,0.90647614
afrimmlu_eng_371,0.5882145,0.10258308
afrimmlu_eng_372,0.78467363,-0.8360492
afrimmlu_eng_373,0.7055731,1.0943229
afrimmlu_eng_374,0.569069,0.93756896
afrimmlu_eng_375,0.68626213,1.0742759
afrimmlu_eng_376,0.78467363,-0.8360492
afrimmlu_eng_377,0.7588654,0.18015368
afrimmlu_eng_378,0.70331436,0.15601648
afrimmlu_eng_379,0.78467363,-0.8360492
afrimmlu_eng_38,0.7669072,-0.31470987
afrimmlu_eng_380,0.65846074,1.4965177
afrimmlu_eng_381,0.78467363,-0.8360492
afrimmlu_eng_382,0.7119467,-0.32218784
afrimmlu_eng_383,0.78467363,-0.8360492
afrimmlu_eng_384,0.78467363,-0.8360492
afrimmlu_eng_385,0.5895321,0.10321131
afrimmlu_eng_386,0.78048235,0.67955106
afrimmlu_eng_387,0.78467363,-0.8360492
afrimmlu_eng_388,0.7119467,-0.32218784
afrimmlu_eng_389,0.70331436,0.15601648
afrimmlu_eng_39,0.70331436,0.15601648
afrimmlu_eng_390,0.5102664,0.463077
afrimmlu_eng_391,0.78467363,-0.8360492
afrimmlu_eng_392,0.78467363,-0.8360492
afrimmlu_eng_393,0.50778186,0.06418607
afrimmlu_eng_394,0.78467363,-0.8360492
afrimmlu_eng_395,0.78467363,-0.8360492
afrimmlu_eng_396,0.7669072,-0.31470987
afrimmlu_eng_397,0.78467363,-0.8360492
afrimmlu_eng_398,0.5882145,0.10258308
afrimmlu_eng_399,0.7283728,-0.32004657
afrimmlu_eng_4,0.7669072,-0.31470987
afrimmlu_eng_40,0.7669072,-0.31470987
afrimmlu_eng_400,0.78467363,-0.8360492
afrimmlu_eng_401,0.7119467,-0.32218784
afrimmlu_eng_402,0.78467363,-0.8360492
afrimmlu_eng_403,0.78467363,-0.8360492
afrimmlu_eng_404,0.78467363,-0.8360492
afrimmlu_eng_405,0.7669072,-0.31470987
afrimmlu_eng_406,0.6101059,-0.33277762
afrimmlu_eng_407,0.78467363,-0.8360492
afrimmlu_eng_408,0.78467363,-0.8360492
afrimmlu_eng_409,0.7119467,-0.32218784
afrimmlu_eng_41,0.7404723,0.17231084
afrimmlu_eng_410,0.62768817,0.121291265
afrimmlu_eng_411,0.7669072,-0.31470987
afrimmlu_eng_412,0.7283728,-0.32004657
afrimmlu_eng_413,0.5973076,-0.33366892
afrimmlu_eng_414,0.7669072,-0.31470987
afrimmlu_eng_415,0.7119467,-0.32218784
afrimmlu_eng_416,0.70331436,0.15601648
afrimmlu_eng_417,0.7283728,-0.32004657
afrimmlu_eng_418,0.5973076,-0.33366892
afrimmlu_eng_419,0.7669072,-0.31470987
afrimmlu_eng_42,0.7669072,-0.31470987
afrimmlu_eng_420,0.7669072,-0.31470987
afrimmlu_eng_421,0.7669072,-0.31470987
afrimmlu_eng_422,0.78467363,-0.8360492
afrimmlu_eng_423,0.78467363,-0.8360492
afrimmlu_eng_424,0.5973076,-0.33366892
afrimmlu_eng_425,0.78467363,-0.8360492
afrimmlu_eng_426,0.545274,0.90647614
afrimmlu_eng_427,0.7669072,-0.31470987
afrimmlu_eng_428,0.78467363,-0.8360492
afrimmlu_eng_429,0.78467363,-0.8360492
afrimmlu_eng_43,0.7404723,0.17231084
afrimmlu_eng_430,0.6101059,-0.33277762
afrimmlu_eng_431,0.78467363,-0.8360492
afrimmlu_eng_432,0.7669072,-0.31470987
afrimmlu_eng_433,0.78467363,-0.8360492
afrimmlu_eng_434,0.7283728,-0.32004657
afrimmlu_eng_435,0.78467363,-0.8360492
afrimmlu_eng_436,0.7669072,-0.31470987
afrimmlu_eng_437,0.78467363,-0.8360492
afrimmlu_eng_438,0.7669072,-0.31470987
afrimmlu_eng_439,0.78467363,-0.8360492
afrimmlu_eng_44,0.7669072,-0.31470987
afrimmlu_eng_440,0.78467363,-0.8360492
afrimmlu_eng_441,0.7669072,-0.31470987
afrimmlu_eng_442,0.78467363,-0.8360492
afrimmlu_eng_443,0.7669072,-0.31470987
afrimmlu_eng_444,0.7588654,0.18015368
afrimmlu_eng_445,0.7669072,-0.31470987
afrimmlu_eng_446,0.78467363,-0.8360492
afrimmlu_eng_447,0.7669072,-0.31470987
afrimmlu_eng_448,0.78467363,-0.8360492
afrimmlu_eng_449,0.7669072,-0.31470987
afrimmlu_eng_45,0.78467363,-0.8360492
afrimmlu_eng_450,0.78467363,-0.8360492
afrimmlu_eng_451,0.78467363,-0.8360492
afrimmlu_eng_452,0.78467363,-0.8360492
afrimmlu_eng_453,0.78467363,-0.8360492
afrimmlu_eng_454,0.78467363,-0.8360492
afrimmlu_eng_455,0.78467363,-0.8360492
afrimmlu_eng_456,0.78467363,-0.8360492
afrimmlu_eng_457,0.5973076,-0.33366892
afrimmlu_eng_458,0.78467363,-0.8360492
afrimmlu_eng_459,0.78467363,-0.8360492
afrimmlu_eng_46,0.78467363,-0.8360492
afrimmlu_eng_460,0.78467363,-0.8360492
afrimmlu_eng_461,0.78467363,-0.8360492
afrimmlu_eng_462,0.78467363,-0.8360492
afrimmlu_eng_463,0.78467363,-0.8360492
afrimmlu_eng_464,0.7669072,-0.31470987
afrimmlu_eng_465,0.78467363,-0.8360492
afrimmlu_eng_466,0.62768817,0.121291265
afrimmlu_eng_467,0.7669072,-0.31470987
afrimmlu_eng_468,0.6009996,0.10867074
afrimmlu_eng_469,0.78467363,-0.8360492
afrimmlu_eng_47,0.7588654,0.18015368
afrimmlu_eng_470,0.7669072,-0.31470987
afrimmlu_eng_471,0.78467363,-0.8360492
afrimmlu_eng_472,0.78467363,-0.8360492
afrimmlu_eng_473,0.78467363,-0.8360492
afrimmlu_eng_474,0.78467363,-0.8360492
afrimmlu_eng_475,0.7119467,-0.32218784
afrimmlu_eng_476,0.78467363,-0.8360492
afrimmlu_eng_477,0.7119467,-0.32218784
afrimmlu_eng_478,0.5772531,0.09734904
afrimmlu_eng_479,0.78467363,-0.8360492
afrimmlu_eng_48,0.78467363,-0.8360492
afrimmlu_eng_480,0.78467363,-0.8360492
afrimmlu_eng_481,0.6101059,-0.33277762
afrimmlu_eng_482,0.78467363,-0.8360492
afrimmlu_eng_483,0.78467363,-0.8360492
afrimmlu_eng_484,0.78467363,-0.8360492
afrimmlu_eng_485,0.7669072,-0.31470987
afrimmlu_eng_486,0.78467363,-0.8360492
afrimmlu_eng_487,0.78467363,-0.8360492
afrimmlu_eng_488,0.5973076,-0.33366892
afrimmlu_eng_489,0.78467363,-0.8360492
afrimmlu_eng_49,0.7588654,0.18015368
afrimmlu_eng_490,0.62768817,0.121291265
afrimmlu_eng_491,0.78467363,-0.8360492
afrimmlu_eng_492,0.78467363,-0.8360492
afrimmlu_eng_493,0.6101059,-0.33277762
afrimmlu_eng_494,0.5772531,0.09734904
afrimmlu_eng_495,0.7669072,-0.31470987
afrimmlu_eng_496,0.78467363,-0.8360492
afrimmlu_eng_497,0.78467363,-0.8360492
afrimmlu_eng_498,0.78467363,-0.8360492
afrimmlu_eng_499,0.7669072,-0.31470987
afrimmlu_eng_5,0.78467363,-0.8360492
afrimmlu_eng_50,0.78467363,-0.8360492
afrimmlu_eng_51,0.7588654,0.18015368
afrimmlu_eng_52,0.7669072,-0.31470987
afrimmlu_eng_53,0.7669072,-0.31470987
afrimmlu_eng_54,0.78467363,-0.8360492
afrimmlu_eng_55,0.7669072,-0.31470987
afrimmlu_eng_56,0.78467363,-0.8360492
afrimmlu_eng_57,0.78467363,-0.8360492
afrimmlu_eng_58,0.7119467,-0.32218784
afrimmlu_eng_59,0.78467363,-0.8360492
afrimmlu_eng_6,0.7669072,-0.31470987
afrimmlu_eng_60,0.78467363,-0.8360492
afrimmlu_eng_61,0.78467363,-0.8360492
afrimmlu_eng_62,0.7669072,-0.31470987
afrimmlu_eng_63,0.7283728,-0.32004657
afrimmlu_eng_64,0.7588654,0.18015368
afrimmlu_eng_65,0.78467363,-0.8360492
afrimmlu_eng_66,0.7404723,0.17231084
afrimmlu_eng_67,0.7404723,0.17231084
afrimmlu_eng_68,0.7669072,-0.31470987
afrimmlu_eng_69,0.7669072,-0.31470987
afrimmlu_eng_7,0.78467363,-0.8360492
afrimmlu_eng_70,0.7669072,-0.31470987
afrimmlu_eng_71,0.7404723,0.17231084
afrimmlu_eng_72,0.7283728,-0.32004657
afrimmlu_eng_73,0.78467363,-0.8360492
afrimmlu_eng_74,0.78467363,-0.8360492
afrimmlu_eng_75,0.7669072,-0.31470987
afrimmlu_eng_76,0.7669072,-0.31470987
afrimmlu_eng_77,0.7669072,-0.31470987
afrimmlu_eng_78,0.7669072,-0.31470987
afrimmlu_eng_79,0.7669072,-0.31470987
afrimmlu_eng_8,0.7669072,-0.31470987
afrimmlu_eng_80,0.7669072,-0.31470987
afrimmlu_eng_81,0.7283728,-0.32004657
afrimmlu_eng_82,0.78467363,-0.8360492
afrimmlu_eng_83,0.7283728,-0.32004657
afrimmlu_eng_84,0.78467363,-0.8360492
afrimmlu_eng_85,0.7669072,-0.31470987
afrimmlu_eng_86,0.7404723,0.17231084
afrimmlu_eng_87,0.7283728,-0.32004657
afrimmlu_eng_88,0.5882145,0.10258308
afrimmlu_eng_89,0.78467363,-0.8360492
afrimmlu_eng_9,0.78467363,-0.8360492
afrimmlu_eng_90,0.7588654,0.18015368
afrimmlu_eng_91,0.7119467,-0.32218784
afrimmlu_eng_92,0.7669072,-0.31470987
afrimmlu_eng_93,0.7119467,-0.32218784
afrimmlu_eng_94,0.7669072,-0.31470987
afrimmlu_eng_95,0.7669072,-0.31470987
afrimmlu_eng_96,0.7119467,-0.32218784
afrimmlu_eng_97,0.7669072,-0.31470987
afrimmlu_eng_98,0.78467363,-0.8360492
afrimmlu_eng_99,0.7283728,-0.32004657
afrimmlu_hau_0,0.78467363,-0.8360492
afrimmlu_hau_1,0.5973076,-0.33366892
afrimmlu_hau_10,0.65846074,1.4965177
afrimmlu_hau_100,0.6521035,0.5868134
afrimmlu_hau_101,0.6228919,0.5631122
afrimmlu_hau_102,0.7669072,-0.31470987
afrimmlu_hau_103,0.7055731,1.0943229
afrimmlu_hau_104,0.65846074,1.4965177
afrimmlu_hau_105,0.78467363,-0.8360492
afrimmlu_hau_106,0.7119467,-0.32218784
afrimmlu_hau_107,0.5391584,0.48998404
afrimmlu_hau_108,0.58076227,0.9524247
afrimmlu_hau_109,0.78467363,-0.8360492
afrimmlu_hau_11,0.7404723,0.17231084
afrimmlu_hau_110,0.7404723,0.17231084
afrimmlu_hau_111,0.78467363,-0.8360492
afrimmlu_hau_112,0.78467363,-0.8360492
afrimmlu_hau_113,0.78048235,0.67955106
afrimmlu_hau_114,0.68626213,1.0742759
afrimmlu_hau_115,0.7669072,-0.31470987
afrimmlu_hau_116,0.78467363,-0.8360492
afrimmlu_hau_117,0.7669072,-0.31470987
afrimmlu_hau_118,0.7588654,0.18015368
afrimmlu_hau_119,0.7669072,-0.31470987
afrimmlu_hau_12,0.78467363,-0.8360492
afrimmlu_hau_120,0.7119467,-0.32218784
afrimmlu_hau_121,0.7669072,-0.31470987
afrimmlu_hau_122,0.65846074,1.4965177
afrimmlu_hau_123,0.78048235,0.67955106
afrimmlu_hau_124,0.78467363,-0.8360492
afrimmlu_hau_125,0.78467363,-0.8360492
afrimmlu_hau_126,0.7283728,-0.32004657
afrimmlu_hau_127,0.65846074,1.4965177
afrimmlu_hau_128,0.5895321,0.10321131
afrimmlu_hau_129,0.7669072,-0.31470987
afrimmlu_hau_13,0.78467363,-0.8360492
afrimmlu_hau_130,0.5391584,0.48998404
afrimmlu_hau_131,0.569069,0.93756896
afrimmlu_hau_132,0.7588654,0.18015368
afrimmlu_hau_133,0.63796276,0.57546014
afrimmlu_hau_134,0.78467363,-0.8360492
afrimmlu_hau_135,0.7669072,-0.31470987
afrimmlu_hau_136,0.7669072,-0.31470987
afrimmlu_hau_137,0.78048235,0.67955106
afrimmlu_hau_138,0.70331436,0.15601648
afrimmlu_hau_139,0.78467363,-0.8360492
afrimmlu_hau_14,0.63796276,0.57546014
afrimmlu_hau_140,0.78467363,-0.8360492
afrimmlu_hau_141,0.7588654,0.18015368
afrimmlu_hau_142,0.6363421,0.5741446
afrimmlu_hau_143,0.78048235,0.67955106
afrimmlu_hau_144,0.65846074,1.4965177
afrimmlu_hau_145,0.78048235,0.67955106
afrimmlu_hau_146,0.7669072,-0.31470987
afrimmlu_hau_147,0.7588654,0.18015368
afrimmlu_hau_148,0.5973076,-0.33366892
afrimmlu_hau_149,0.7588654,0.18015368
afrimmlu_hau_15,0.78467363,-0.8360492
afrimmlu_hau_150,0.6521035,0.5868134
afrimmlu_hau_151,0.78048235,0.67955106
afrimmlu_hau_152,0.6363421,0.5741446
afrimmlu_hau_153,0.7404723,0.17231084
afrimmlu_hau_154,0.78467363,-0.8360492
afrimmlu_hau_155,0.65846074,1.4965177
afrimmlu_hau_156,0.78467363,-0.8360492
afrimmlu_hau_157,0.68626213,1.0742759
afrimmlu_hau_158,0.7669072,-0.31470987
afrimmlu_hau_159,0.70331436,0.15601648
afrimmlu_hau_16,0.7669072,-0.31470987
afrimmlu_hau_160,0.65846074,1.4965177
afrimmlu_hau_161,0.5973076,-0.33366892
afrimmlu_hau_162,0.7119467,-0.32218784
afrimmlu_hau_163,0.78467363,-0.8360492
afrimmlu_hau_164,0.78467363,-0.8360492
afrimmlu_hau_165,0.7588654,0.18015368
afrimmlu_hau_166,0.61369306,0.1146902
afrimmlu_hau_167,0.78467363,-0.8360492
afrimmlu_hau_168,0.7404723,0.17231084
afrimmlu_hau_169,0.78467363,-0.8360492
afrimmlu_hau_17,0.78467363,-0.8360492
afrimmlu_hau_170,0.6101059,-0.33277762
afrimmlu_hau_171,0.7055731,1.0943229
afrimmlu_hau_172,0.78467363,-0.8360492
afrimmlu_hau_173,0.7669072,-0.31470987
afrimmlu_hau_174,0.5391584,0.48998404
afrimmlu_hau_175,0.7588654,0.18015368
afrimmlu_hau_176,0.78467363,-0.8360492
afrimmlu_hau_177,0.78467363,-0.8360492
afrimmlu_hau_178,0.7588654,0.18015368
afrimmlu_hau_179,0.6363421,0.5741446
afrimmlu_hau_18,0.78467363,-0.8360492
afrimmlu_hau_180,0.68626213,1.0742759
afrimmlu_hau_181,0.6363421,0.5741446
afrimmlu_hau_182,0.78467363,-0.8360492
afrimmlu_hau_183,0.61369306,0.1146902
afrimmlu_hau_184,0.78048235,0.67955106
afrimmlu_hau_185,0.7119467,-0.32218784
afrimmlu_hau_186,0.58076227,0.9524247
afrimmlu_hau_187,0.78467363,-0.8360492
afrimmlu_hau_188,0.7588654,0.18015368
afrimmlu_hau_189,0.7119467,-0.32218784
afrimmlu_hau_19,0.78467363,-0.8360492
afrimmlu_hau_190,0.5973076,-0.33366892
afrimmlu_hau_191,0.78048235,0.67955106
afrimmlu_hau_192,0.70331436,0.15601648
afrimmlu_hau_193,0.78048235,0.67955106
afrimmlu_hau_194,0.7588654,0.18015368
afrimmlu_hau_195,0.78467363,-0.8360492
afrimmlu_hau_196,0.78048235,0.67955106
afrimmlu_hau_197,0.5973076,-0.33366892
afrimmlu_hau_198,0.78467363,-0.8360492
afrimmlu_hau_199,0.68626213,1.0742759
afrimmlu_hau_2,0.78467363,-0.8360492
afrimmlu_hau_20,0.7283728,-0.32004657
afrimmlu_hau_200,0.7588654,0.18015368
afrimmlu_hau_201,0.62768817,0.121291265
afrimmlu_hau_202,0.78467363,-0.8360492
afrimmlu_hau_203,0.7588654,0.18015368
afrimmlu_hau_204,0.7283728,-0.32004657
afrimmlu_hau_205,0.6101059,-0.33277762
afrimmlu_hau_206,0.7283728,-0.32004657
afrimmlu_hau_207,0.78467363,-0.8360492
afrimmlu_hau_208,0.7669072,-0.31470987
afrimmlu_hau_209,0.78467363,-0.8360492
afrimmlu_hau_21,0.78467363,-0.8360492
afrimmlu_hau_210,0.78467363,-0.8360492
afrimmlu_hau_211,0.7283728,-0.32004657
afrimmlu_hau_212,0.78048235,0.67955106
afrimmlu_hau_213,0.65846074,1.4965177
afrimmlu_hau_214,0.65846074,1.4965177
afrimmlu_hau_215,0.7283728,-0.32004657
afrimmlu_hau_216,0.7283728,-0.32004657
afrimmlu_hau_217,0.78048235,0.67955106
afrimmlu_hau_218,0.65846074,1.4965177
