,a,b
sib_yor_150,0.78793126,-0.41532964
sib_yor_151,0.78793126,-0.41532964
sib_yor_152,0.706751,0.10293185
sib_yor_153,0.7096046,0.10541948
sib_yor_154,0.78793126,-0.41532964
sib_yor_155,0.51128685,1.1630158
sib_yor_156,0.78793126,-0.41532964
sib_yor_157,0.6026998,0.47773477
sib_yor_158,0.78793126,-0.41532964
sib_yor_159,0.6303697,0.97473395
sib_yor_16,0.706751,0.10293185
sib_yor_160,0.78793126,-0.41532964
sib_yor_161,0.78793126,-0.41532964
sib_yor_162,0.78793126,-0.41532964
sib_yor_163,0.49763015,0.73766416
sib_yor_164,0.78793126,-0.41532964
sib_yor_165,0.51128685,1.1630158
sib_yor_166,0.78793126,-0.41532964
sib_yor_167,0.78793126,-0.41532964
sib_yor_168,0.78793126,-0.41532964
sib_yor_169,0.78793126,-0.41532964
sib_yor_17,0.78793126,-0.41532964
sib_yor_170,0.6303697,0.97473395
sib_yor_171,0.53015816,0.7972537
sib_yor_172,0.78793126,-0.41532964
sib_yor_173,0.706751,0.10293185
sib_yor_174,0.6004754,0.47476533
sib_yor_175,0.78793126,-0.41532964
sib_yor_176,0.5947198,0.46707988
sib_yor_177,0.56108177,1.6892787
sib_yor_178,0.5560217,0.8440483
sib_yor_179,0.56108177,1.6892787
sib_yor_18,0.6566825,0.059603743
sib_yor_180,0.6261891,0.03364378
sib_yor_181,0.56108177,1.6892787
sib_yor_182,0.56108177,1.6892787
sib_yor_183,0.78793126,-0.41532964
sib_yor_184,0.5848147,1.3261219
sib_yor_185,0.706751,0.10293185
sib_yor_186,0.78793126,-0.41532964
sib_yor_187,0.53761923,0.39087477
sib_yor_188,0.706751,0.10293185
sib_yor_189,0.78793126,-0.41532964
sib_yor_19,0.67854804,0.5783185
sib_yor_190,0.7096046,0.10541948
sib_yor_191,0.55150425,1.2537094
sib_yor_192,0.56108177,1.6892787
sib_yor_193,0.7096046,0.10541948
sib_yor_194,0.78793126,-0.41532964
sib_yor_195,0.55150425,1.2537094
sib_yor_196,0.78793126,-0.41532964
sib_yor_197,0.78793126,-0.41532964
sib_yor_198,0.78793126,-0.41532964
sib_yor_199,0.7096046,0.10541948
sib_yor_2,0.78793126,-0.41532964
sib_yor_20,0.706751,0.10293185
sib_yor_200,0.53201306,0.8006286
sib_yor_201,0.7096046,0.10541948
sib_yor_202,0.59689516,0.46998495
sib_yor_203,0.67854804,0.5783185
sib_yor_21,0.78793126,-0.41532964
sib_yor_22,0.78793126,-0.41532964
sib_yor_23,0.6026998,0.47773477
sib_yor_24,0.78793126,-0.41532964
sib_yor_25,0.78793126,-0.41532964
sib_yor_26,0.78793126,-0.41532964
sib_yor_27,0.78793126,-0.41532964
sib_yor_28,0.6320151,0.03857096
sib_yor_29,0.78793126,-0.41532964
sib_yor_3,0.78793126,-0.41532964
sib_yor_30,0.78793126,-0.41532964
sib_yor_31,0.78793126,-0.41532964
sib_yor_32,0.49763015,0.73766416
sib_yor_33,0.78793126,-0.41532964
sib_yor_34,0.78793126,-0.41532964
sib_yor_35,0.78793126,-0.41532964
sib_yor_36,0.78793126,-0.41532964
sib_yor_37,0.78793126,-0.41532964
sib_yor_38,0.706751,0.10293185
sib_yor_39,0.78793126,-0.41532964
sib_yor_4,0.78793126,-0.41532964
sib_yor_40,0.706751,0.10293185
sib_yor_41,0.706751,0.10293185
sib_yor_42,0.78793126,-0.41532964
sib_yor_43,0.706751,0.10293185
sib_yor_44,0.78793126,-0.41532964
sib_yor_45,0.6261891,0.03364378
sib_yor_46,0.6566825,0.059603743
sib_yor_47,0.78793126,-0.41532964
sib_yor_48,0.78793126,-0.41532964
sib_yor_49,0.706751,0.10293185
sib_yor_5,0.6566825,0.059603743
sib_yor_50,0.78793126,-0.41532964
sib_yor_51,0.78793126,-0.41532964
sib_yor_52,0.78793126,-0.41532964
sib_yor_53,0.5848147,1.3261219
sib_yor_54,0.67854804,0.5783185
sib_yor_55,0.706751,0.10293185
sib_yor_56,0.78793126,-0.41532964
sib_yor_57,0.78793126,-0.41532964
sib_yor_58,0.6303697,0.97473395
sib_yor_59,0.78793126,-0.41532964
sib_yor_6,0.78793126,-0.41532964
sib_yor_60,0.78793126,-0.41532964
sib_yor_61,0.7096046,0.10541948
sib_yor_62,0.78793126,-0.41532964
sib_yor_63,0.6303697,0.97473395
sib_yor_64,0.78793126,-0.41532964
sib_yor_65,0.706751,0.10293185
sib_yor_66,0.78793126,-0.41532964
sib_yor_67,0.78793126,-0.41532964
sib_yor_68,0.78793126,-0.41532964
sib_yor_69,0.706751,0.10293185
sib_yor_7,0.6250029,0.50746787
sib_yor_70,0.67854804,0.5783185
sib_yor_71,0.6303697,0.97473395
sib_yor_72,0.67854804,0.5783185
sib_yor_73,0.6020191,0.92564845
sib_yor_74,0.78793126,-0.41532964
sib_yor_75,0.56108177,1.6892787
sib_yor_76,0.78793126,-0.41532964
sib_yor_77,0.78793126,-0.41532964
sib_yor_78,0.67854804,0.5783185
sib_yor_79,0.78793126,-0.41532964
sib_yor_8,0.78793126,-0.41532964
sib_yor_80,0.78793126,-0.41532964
sib_yor_81,0.706751,0.10293185
sib_yor_82,0.6303697,0.97473395
sib_yor_83,0.6303697,0.97473395
sib_yor_84,0.67854804,0.5783185
sib_yor_85,0.67854804,0.5783185
sib_yor_86,0.706751,0.10293185
sib_yor_87,0.78793126,-0.41532964
sib_yor_88,0.78793126,-0.41532964
sib_yor_89,0.67854804,0.5783185
sib_yor_9,0.78793126,-0.41532964
sib_yor_90,0.7096046,0.10541948
sib_yor_91,0.78793126,-0.41532964
sib_yor_92,0.56108177,1.6892787
sib_yor_93,0.78793126,-0.41532964
sib_yor_94,0.78793126,-0.41532964
sib_yor_95,0.78793126,-0.41532964
sib_yor_96,0.78793126,-0.41532964
sib_yor_97,0.78793126,-0.41532964
sib_yor_98,0.78793126,-0.41532964
sib_yor_99,0.78793126,-0.41532964
sib_zul_0,0.706751,0.10293185
sib_zul_1,0.78793126,-0.41532964
sib_zul_10,0.78793126,-0.41532964
sib_zul_100,0.78793126,-0.41532964
sib_zul_101,0.78793126,-0.41532964
sib_zul_102,0.78793126,-0.41532964
sib_zul_103,0.78793126,-0.41532964
sib_zul_104,0.78793126,-0.41532964
sib_zul_105,0.78793126,-0.41532964
sib_zul_106,0.78793126,-0.41532964
sib_zul_107,0.78793126,-0.41532964
sib_zul_108,0.78793126,-0.41532964
sib_zul_109,0.78793126,-0.41532964
sib_zul_11,0.78793126,-0.41532964
sib_zul_110,0.78793126,-0.41532964
sib_zul_111,0.78793126,-0.41532964
sib_zul_112,0.78793126,-0.41532964
sib_zul_113,0.78793126,-0.41532964
sib_zul_114,0.78793126,-0.41532964
sib_zul_115,0.78793126,-0.41532964
sib_zul_116,0.78793126,-0.41532964
sib_zul_117,0.78793126,-0.41532964
sib_zul_118,0.78793126,-0.41532964
sib_zul_119,0.78793126,-0.41532964
sib_zul_12,0.78793126,-0.41532964
sib_zul_120,0.78793126,-0.41532964
sib_zul_121,0.78793126,-0.41532964
sib_zul_122,0.78793126,-0.41532964
sib_zul_123,0.78793126,-0.41532964
sib_zul_124,0.78793126,-0.41532964
sib_zul_125,0.78793126,-0.41532964
sib_zul_126,0.706751,0.10293185
sib_zul_127,0.78793126,-0.41532964
sib_zul_128,0.78793126,-0.41532964
sib_zul_129,0.78793126,-0.41532964
sib_zul_13,0.78793126,-0.41532964
sib_zul_130,0.78793126,-0.41532964
sib_zul_131,0.6250029,0.50746787
sib_zul_132,0.78793126,-0.41532964
sib_zul_133,0.78793126,-0.41532964
sib_zul_134,0.78793126,-0.41532964
sib_zul_135,0.78793126,-0.41532964
sib_zul_136,0.78793126,-0.41532964
sib_zul_137,0.6303697,0.97473395
sib_zul_138,0.7096046,0.10541948
sib_zul_139,0.6566825,0.059603743
sib_zul_14,0.78793126,-0.41532964
sib_zul_140,0.78793126,-0.41532964
sib_zul_141,0.78793126,-0.41532964
sib_zul_142,0.78793126,-0.41532964
sib_zul_143,0.78793126,-0.41532964
sib_zul_144,0.6303697,0.97473395
sib_zul_145,0.706751,0.10293185
sib_zul_146,0.78793126,-0.41532964
sib_zul_147,0.7096046,0.10541948
sib_zul_148,0.6026998,0.47773477
sib_zul_149,0.78793126,-0.41532964
sib_zul_15,0.78793126,-0.41532964
sib_zul_150,0.7096046,0.10541948
sib_zul_151,0.78793126,-0.41532964
sib_zul_152,0.78793126,-0.41532964
sib_zul_153,0.7096046,0.10541948
sib_zul_154,0.78793126,-0.41532964
sib_zul_155,0.56108177,1.6892787
sib_zul_156,0.78793126,-0.41532964
sib_zul_157,0.56108177,1.6892787
sib_zul_158,0.78793126,-0.41532964
sib_zul_159,0.7096046,0.10541948
sib_zul_16,0.78793126,-0.41532964
sib_zul_160,0.6320151,0.03857096
sib_zul_161,0.78793126,-0.41532964
sib_zul_162,0.78793126,-0.41532964
sib_zul_163,0.56108177,1.6892787
sib_zul_164,0.78793126,-0.41532964
sib_zul_165,0.7096046,0.10541948
sib_zul_166,0.7096046,0.10541948
sib_zul_167,0.78793126,-0.41532964
sib_zul_168,0.78793126,-0.41532964
sib_zul_169,0.78793126,-0.41532964
sib_zul_17,0.78793126,-0.41532964
sib_zul_170,0.78793126,-0.41532964
sib_zul_171,0.53761923,0.39087477
sib_zul_172,0.6320151,0.03857096
sib_zul_173,0.78793126,-0.41532964
sib_zul_174,0.6250029,0.50746787
sib_zul_175,0.78793126,-0.41532964
sib_zul_176,0.7096046,0.10541948
sib_zul_177,0.6250029,0.50746787
sib_zul_178,0.6026998,0.47773477
sib_zul_179,0.56108177,1.6892787
sib_zul_18,0.78793126,-0.41532964
sib_zul_180,0.59545404,0.9141437
sib_zul_181,0.49763015,0.73766416
sib_zul_182,0.56108177,1.6892787
sib_zul_183,0.78793126,-0.41532964
sib_zul_184,0.56108177,1.6892787
sib_zul_185,0.78793126,-0.41532964
sib_zul_186,0.78793126,-0.41532964
sib_zul_187,0.53201306,0.8006286
sib_zul_188,0.53201306,0.8006286
sib_zul_189,0.78793126,-0.41532964
sib_zul_19,0.6250029,0.50746787
sib_zul_190,0.7096046,0.10541948
sib_zul_191,0.78793126,-0.41532964
sib_zul_192,0.56108177,1.6892787
sib_zul_193,0.6320151,0.03857096
sib_zul_194,0.706751,0.10293185
sib_zul_195,0.53201306,0.8006286
sib_zul_196,0.78793126,-0.41532964
sib_zul_197,0.78793126,-0.41532964
sib_zul_198,0.78793126,-0.41532964
sib_zul_199,0.59545404,0.9141437
sib_zul_2,0.78793126,-0.41532964
sib_zul_20,0.78793126,-0.41532964
sib_zul_200,0.78793126,-0.41532964
sib_zul_201,0.7096046,0.10541948
sib_zul_202,0.55150425,1.2537094
sib_zul_203,0.78793126,-0.41532964
sib_zul_21,0.78793126,-0.41532964
sib_zul_22,0.78793126,-0.41532964
sib_zul_23,0.706751,0.10293185
sib_zul_24,0.78793126,-0.41532964
sib_zul_25,0.78793126,-0.41532964
sib_zul_26,0.78793126,-0.41532964
sib_zul_27,0.78793126,-0.41532964
sib_zul_28,0.78793126,-0.41532964
sib_zul_29,0.78793126,-0.41532964
sib_zul_3,0.78793126,-0.41532964
sib_zul_30,0.78793126,-0.41532964
sib_zul_31,0.78793126,-0.41532964
sib_zul_32,0.5565002,0.41603404
sib_zul_33,0.78793126,-0.41532964
sib_zul_34,0.78793126,-0.41532964
sib_zul_35,0.78793126,-0.41532964
sib_zul_36,0.78793126,-0.41532964
sib_zul_37,0.78793126,-0.41532964
sib_zul_38,0.78793126,-0.41532964
sib_zul_39,0.78793126,-0.41532964
sib_zul_4,0.78793126,-0.41532964
sib_zul_40,0.78793126,-0.41532964
sib_zul_41,0.78793126,-0.41532964
sib_zul_42,0.59545404,0.9141437
sib_zul_43,0.78793126,-0.41532964
sib_zul_44,0.78793126,-0.41532964
sib_zul_45,0.6303697,0.97473395
sib_zul_46,0.6274433,0.51071554
sib_zul_47,0.78793126,-0.41532964
sib_zul_48,0.78793126,-0.41532964
sib_zul_49,0.6566825,0.059603743
sib_zul_5,0.59545404,0.9141437
sib_zul_50,0.78793126,-0.41532964
sib_zul_51,0.78793126,-0.41532964
sib_zul_52,0.78793126,-0.41532964
sib_zul_53,0.56108177,1.6892787
sib_zul_54,0.78793126,-0.41532964
sib_zul_55,0.7096046,0.10541948
sib_zul_56,0.78793126,-0.41532964
sib_zul_57,0.56108177,1.6892787
sib_zul_58,0.67854804,0.5783185
sib_zul_59,0.78793126,-0.41532964
sib_zul_6,0.78793126,-0.41532964
sib_zul_60,0.78793126,-0.41532964
sib_zul_61,0.78793126,-0.41532964
sib_zul_62,0.6303697,0.97473395
sib_zul_63,0.6274433,0.51071554
sib_zul_64,0.78793126,-0.41532964
sib_zul_65,0.5848147,1.3261219
sib_zul_66,0.78793126,-0.41532964
sib_zul_67,0.78793126,-0.41532964
sib_zul_68,0.78793126,-0.41532964
sib_zul_69,0.78793126,-0.41532964
sib_zul_7,0.706751,0.10293185
sib_zul_70,0.78793126,-0.41532964
sib_zul_71,0.6303697,0.97473395
sib_zul_72,0.67854804,0.5783185
sib_zul_73,0.67854804,0.5783185
sib_zul_74,0.6274433,0.51071554
sib_zul_75,0.56108177,1.6892787
sib_zul_76,0.78793126,-0.41532964
sib_zul_77,0.78793126,-0.41532964
sib_zul_78,0.6320151,0.03857096
sib_zul_79,0.78793126,-0.41532964
sib_zul_8,0.78793126,-0.41532964
sib_zul_80,0.7096046,0.10541948
sib_zul_81,0.6303697,0.9747339
sib_zul_82,0.67854804,0.5783185
sib_zul_83,0.7879313,-0.41532964
sib_zul_84,0.7879313,-0.41532964
sib_zul_85,0.706751,0.10293186
sib_zul_86,0.7879313,-0.41532964
sib_zul_87,0.65668243,0.05960375
sib_zul_88,0.7879313,-0.41532964
sib_zul_89,0.706751,0.10293186
sib_zul_9,0.7879313,-0.41532964
sib_zul_90,0.7879313,-0.41532964
sib_zul_91,0.7879313,-0.41532964
sib_zul_92,0.5848147,1.3261219
sib_zul_93,0.7879313,-0.41532964
sib_zul_94,0.7879313,-0.41532964
sib_zul_95,0.7879313,-0.41532964
sib_zul_96,0.7879313,-0.41532964
sib_zul_97,0.7879313,-0.41532964
sib_zul_98,0.7879313,-0.41532964
sib_zul_99,0.7879313,-0.41532964
